Year,StateAbbr,StateDesc,CityName,Category,Measure,Data_Value,PopulationCount,343,Datavalue,MH
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,29,7216,Mental health not good for >=14 days among adults aged >=18 Years,13.4,E
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,21.7,4512,Mental health not good for >=14 days among adults aged >=18 Years,12.8,BT
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.1,4471,Mental health not good for >=14 days among adults aged >=18 Years,15,BP
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,26.4,6916,Mental health not good for >=14 days among adults aged >=18 Years,12.1,DG
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,27.6,6069,Mental health not good for >=14 days among adults aged >=18 Years,12.4,AC
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24,4311,Mental health not good for >=14 days among adults aged >=18 Years,11.7,AZ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.1,2540,Mental health not good for >=14 days among adults aged >=18 Years,10.6,T
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.6,4582,Mental health not good for >=14 days among adults aged >=18 Years,7.7,CP
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.1,7481,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.9,4658,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.4,4146,Mental health not good for >=14 days among adults aged >=18 Years,10,P
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,4688,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.1,3543,Mental health not good for >=14 days among adults aged >=18 Years,7.8,DM
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23,4448,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20.7,6493,Mental health not good for >=14 days among adults aged >=18 Years,7.3,EA
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,26.3,4624,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20.9,3461,Mental health not good for >=14 days among adults aged >=18 Years,7.2,DC
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,19.7,7544,Mental health not good for >=14 days among adults aged >=18 Years,6.6,FO
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,32.1,3173,Mental health not good for >=14 days among adults aged >=18 Years,8.2,N
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,38.5,5002,Mental health not good for >=14 days among adults aged >=18 Years,6.6,FO
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,21.5,4585,Mental health not good for >=14 days among adults aged >=18 Years,7.9,K
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20.8,8841,Mental health not good for >=14 days among adults aged >=18 Years,7,DD
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.9,3492,Mental health not good for >=14 days among adults aged >=18 Years,10.1,I
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.8,3772,Mental health not good for >=14 days among adults aged >=18 Years,9.3,H
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.9,4915,Mental health not good for >=14 days among adults aged >=18 Years,13.1,AP
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25,5263,Mental health not good for >=14 days among adults aged >=18 Years,14.7,AL
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.7,6463,Mental health not good for >=14 days among adults aged >=18 Years,13.1,AP
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.6,6432,Mental health not good for >=14 days among adults aged >=18 Years,13.2,AM
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,2182,Mental health not good for >=14 days among adults aged >=18 Years,14.6,AQ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,6219,Mental health not good for >=14 days among adults aged >=18 Years,13.4,E
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.2,4040,Mental health not good for >=14 days among adults aged >=18 Years,12.1,DG
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.9,5968,Mental health not good for >=14 days among adults aged >=18 Years,14.5,BK
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.3,3665,Mental health not good for >=14 days among adults aged >=18 Years,10.4,D
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25,2992,Mental health not good for >=14 days among adults aged >=18 Years,13.4,E
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,26.1,4741,Mental health not good for >=14 days among adults aged >=18 Years,13.1,AP
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.7,4271,Mental health not good for >=14 days among adults aged >=18 Years,14.3,BI
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.9,5462,Mental health not good for >=14 days among adults aged >=18 Years,11.8,AO
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.7,2725,Mental health not good for >=14 days among adults aged >=18 Years,9.7,V
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,30.3,5088,Mental health not good for >=14 days among adults aged >=18 Years,13.6,AV
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,27.4,3599,Mental health not good for >=14 days among adults aged >=18 Years,13.5,BF
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.3,4763,Mental health not good for >=14 days among adults aged >=18 Years,13.6,AV
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,30.3,4108,Mental health not good for >=14 days among adults aged >=18 Years,11.3,BE
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,29.7,2974,Mental health not good for >=14 days among adults aged >=18 Years,13.5,BF
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,4986,Mental health not good for >=14 days among adults aged >=18 Years,10.2,W
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.3,4477,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,27.5,4424,Mental health not good for >=14 days among adults aged >=18 Years,10.3,DA
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,21.4,1860,Mental health not good for >=14 days among adults aged >=18 Years,12.9,BM
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,27.8,1982,Mental health not good for >=14 days among adults aged >=18 Years,11.5,AB
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.6,3237,Mental health not good for >=14 days among adults aged >=18 Years,12.4,AC
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.8,5875,Mental health not good for >=14 days among adults aged >=18 Years,13,CD
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,17.1,815,Mental health not good for >=14 days among adults aged >=18 Years,13.9,AE
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.8,1897,Mental health not good for >=14 days among adults aged >=18 Years,12.4,AC
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.1,745,Mental health not good for >=14 days among adults aged >=18 Years,8.9,AK
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.1,2533,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.5,5563,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,27.5,4149,Mental health not good for >=14 days among adults aged >=18 Years,8.5,S
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20,7062,Mental health not good for >=14 days among adults aged >=18 Years,6.3,FH
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,26.3,4753,Mental health not good for >=14 days among adults aged >=18 Years,9.2,Z
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.4,6562,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23,4839,Mental health not good for >=14 days among adults aged >=18 Years,8.8,DN
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,4429,Mental health not good for >=14 days among adults aged >=18 Years,8.7,C
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,5265,Mental health not good for >=14 days among adults aged >=18 Years,11.8,AO
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22,6936,Mental health not good for >=14 days among adults aged >=18 Years,8.3,AG
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.1,2903,Mental health not good for >=14 days among adults aged >=18 Years,8.4,AJ
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,22.1,5346,Mental health not good for >=14 days among adults aged >=18 Years,8.1,DF
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,16.1,5263,Mental health not good for >=14 days among adults aged >=18 Years,7.2,DC
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,20.9,5741,Mental health not good for >=14 days among adults aged >=18 Years,8,AH
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.2,4431,Mental health not good for >=14 days among adults aged >=18 Years,9.5,A
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,24.2,5450,Mental health not good for >=14 days among adults aged >=18 Years,9.1,AI
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,25.6,79,Mental health not good for >=14 days among adults aged >=18 Years,11.3,BE
2015,CA,California,San Jose,Health Outcomes,High blood pressure among adults aged >=18 Years,23.4,2094,Mental health not good for >=14 days among adults aged >=18 Years,10.8,Q
